ZIP CODE,STATE,MSA1,MSA2,MSA3
22948,VA,VA NONMETROPOLITAN AREA,,
22949,VA,Charlottesville,,
22952,VA,VA NONMETROPOLITAN AREA,,
22953,VA,VA NONMETROPOLITAN AREA,,
22954,VA,Charlottesville,,
22957,VA,VA NONMETROPOLITAN AREA,,
22958,VA,Charlottesville,,
22959,VA,Charlottesville,,
22960,VA,VA NONMETROPOLITAN AREA,,
22963,VA,Charlottesville,,
22964,VA,Charlottesville,,
22965,VA,Charlottesville,,
22967,VA,Charlottesville,,
22968,VA,Charlottesville,,
22969,VA,Charlottesville,,
22971,VA,Charlottesville,,
22972,VA,VA NONMETROPOLITAN AREA,,
22973,VA,Charlottesville,,
22974,VA,Charlottesville,,
22976,VA,Charlottesville,,
22980,VA,VA NONMETROPOLITAN AREA,,
22987,VA,Charlottesville,,
22989,VA,VA NONMETROPOLITAN AREA,,
23001,VA,Virginia Beach,Norfolk,Newport News
23002,VA,Richmond,,
23003,VA,Virginia Beach,Norfolk,Newport News
23004,VA,VA NONMETROPOLITAN AREA,,
23005,VA,Richmond,,
23009,VA,Richmond,,
23011,VA,Richmond,,
23014,VA,Richmond,,
23015,VA,Richmond,,
23017,VA,Virginia Beach,Norfolk,Newport News
23018,VA,Virginia Beach,Norfolk,Newport News
23021,VA,Virginia Beach,Norfolk,Newport News
23022,VA,Charlottesville,,
23023,VA,Richmond,,
23024,VA,Richmond,,
23025,VA,Virginia Beach,Norfolk,Newport News
23027,VA,Richmond,,
23030,VA,Richmond,,
23031,VA,VA NONMETROPOLITAN AREA,,
23032,VA,VA NONMETROPOLITAN AREA,,
23035,VA,Virginia Beach,Norfolk,Newport News
23038,VA,Richmond,,
23039,VA,Richmond,,
23040,VA,Richmond,,
23043,VA,VA NONMETROPOLITAN AREA,,
23045,VA,Virginia Beach,Norfolk,Newport News
23047,VA,Richmond,,
23050,VA,Virginia Beach,Norfolk,Newport News
23054,VA,Richmond,,
23055,VA,Charlottesville,,
23056,VA,Virginia Beach,Norfolk,Newport News
23058,VA,Richmond,,
23059,VA,Richmond,,
23060,VA,Richmond,,
23061,VA,Virginia Beach,Norfolk,Newport News
23062,VA,Virginia Beach,Norfolk,Newport News
23063,VA,Richmond,,
23064,VA,Virginia Beach,Norfolk,Newport News
23065,VA,Richmond,,
23066,VA,Virginia Beach,Norfolk,Newport News
23067,VA,Richmond,,
23068,VA,Virginia Beach,Norfolk,Newport News
23069,VA,Richmond,,
23070,VA,VA NONMETROPOLITAN AREA,,
23071,VA,VA NONMETROPOLITAN AREA,,
23072,VA,Virginia Beach,Norfolk,Newport News
23075,VA,Richmond,,
23076,VA,Virginia Beach,Norfolk,Newport News
23079,VA,VA NONMETROPOLITAN AREA,,
23081,VA,Virginia Beach,Norfolk,Newport News
23083,VA,Richmond,,
23084,VA,Charlottesville,,
23085,VA,Richmond,,
23086,VA,Richmond,,
23089,VA,Richmond,,
23090,VA,Virginia Beach,Norfolk,Newport News
23091,VA,Richmond,,
23092,VA,VA NONMETROPOLITAN AREA,,
23093,VA,Richmond,,
23101,VA,Richmond,,
23102,VA,Richmond,,
23103,VA,Richmond,,
23105,VA,Richmond,,
23106,VA,Richmond,,
23107,VA,Virginia Beach,Norfolk,Newport News
23108,VA,Richmond,,
23109,VA,Virginia Beach,Norfolk,Newport News
23110,VA,Richmond,,
23111,VA,Richmond,,
23112,VA,Richmond,,
23113,VA,Richmond,,
23114,VA,Richmond,,
23115,VA,VA NONMETROPOLITAN AREA,,
23116,VA,Richmond,,
23117,VA,Richmond,,
23119,VA,Virginia Beach,Norfolk,Newport News
23120,VA,Richmond,,
23123,VA,VA NONMETROPOLITAN AREA,,
23124,VA,Richmond,,
23125,VA,Virginia Beach,Norfolk,Newport News
23126,VA,Richmond,,
23127,VA,Virginia Beach,Norfolk,Newport News
23128,VA,Virginia Beach,Norfolk,Newport News
23129,VA,Richmond,,
23130,VA,Virginia Beach,Norfolk,Newport News
23131,VA,Virginia Beach,Norfolk,Newport News
23138,VA,Virginia Beach,Norfolk,Newport News
23139,VA,Richmond,,
23140,VA,Richmond,,
23141,VA,Richmond,,
23146,VA,Richmond,,
23147,VA,Richmond,,
23148,VA,Richmond,,
23149,VA,VA NONMETROPOLITAN AREA,,
23150,VA,Richmond,,
23153,VA,Richmond,,
23154,VA,Virginia Beach,Norfolk,Newport News
23155,VA,Virginia Beach,Norfolk,Newport News
23156,VA,Richmond,,
23160,VA,Richmond,,
23161,VA,Richmond,,
23162,VA,Richmond,,
23163,VA,Virginia Beach,Norfolk,Newport News
23168,VA,Virginia Beach,Norfolk,Newport News
23169,VA,VA NONMETROPOLITAN AREA,,
23170,VA,Richmond,,
23173,VA,Richmond,,
23175,VA,VA NONMETROPOLITAN AREA,,
23176,VA,VA NONMETROPOLITAN AREA,,
23177,VA,Richmond,,
23178,VA,Virginia Beach,Norfolk,Newport News
23180,VA,VA NONMETROPOLITAN AREA,,
23181,VA,Richmond,,
23183,VA,Virginia Beach,Norfolk,Newport News
23184,VA,Virginia Beach,Norfolk,Newport News
23185,VA,Virginia Beach,Norfolk,Newport News
23186,VA,Virginia Beach,Norfolk,Newport News
23187,VA,Virginia Beach,Norfolk,Newport News
23188,VA,Virginia Beach,Norfolk,Newport News
23190,VA,Virginia Beach,Norfolk,Newport News
23191,VA,Virginia Beach,Norfolk,Newport News
23192,VA,Richmond,,
23218,VA,Richmond,,
23219,VA,Richmond,,
23220,VA,Richmond,,
23221,VA,Richmond,,
23222,VA,Richmond,,
23223,VA,Richmond,,
23224,VA,Richmond,,
23225,VA,Richmond,,
23226,VA,Richmond,,
23227,VA,Richmond,,
23228,VA,Richmond,,
23229,VA,Richmond,,
23230,VA,Richmond,,
23231,VA,Richmond,,
23232,VA,Richmond,,
23233,VA,Richmond,,
23234,VA,Richmond,,
23235,VA,Richmond,,
23236,VA,Richmond,,
23237,VA,Richmond,,
23238,VA,Richmond,,
23240,VA,Richmond,,
23241,VA,Richmond,,
23242,VA,Richmond,,
23249,VA,Richmond,,
23250,VA,Richmond,,
23255,VA,Richmond,,
23260,VA,Richmond,,
23261,VA,Richmond,,
23266,VA,Richmond,,
23269,VA,Richmond,,
23270,VA,Richmond,,
23272,VA,Richmond,,
23273,VA,Richmond,,
23274,VA,Richmond,,
23275,VA,Richmond,,
23276,VA,Richmond,,
23278,VA,Richmond,,
23279,VA,Richmond,,
23280,VA,Richmond,,
23282,VA,Richmond,,
23284,VA,Richmond,,
23285,VA,Richmond,,
23286,VA,Richmond,,
23288,VA,Richmond,,
23289,VA,Richmond,,
23290,VA,Richmond,,
23291,VA,Richmond,,
23292,VA,Richmond,,
23293,VA,Richmond,,
23294,VA,Richmond,,
23295,VA,Richmond,,
23297,VA,Richmond,,
23298,VA,Richmond,,
23301,VA,VA NONMETROPOLITAN AREA,,
23302,VA,VA NONMETROPOLITAN AREA,,
23303,VA,VA NONMETROPOLITAN AREA,,
23304,VA,Virginia Beach,Norfolk,Newport News
23306,VA,VA NONMETROPOLITAN AREA,,
23307,VA,VA NONMETROPOLITAN AREA,,
23308,VA,VA NONMETROPOLITAN AREA,,
23310,VA,VA NONMETROPOLITAN AREA,,
23313,VA,VA NONMETROPOLITAN AREA,,
23314,VA,Virginia Beach,Norfolk,Newport News
23315,VA,Virginia Beach,Norfolk,Newport News
23316,VA,VA NONMETROPOLITAN AREA,,
23320,VA,Virginia Beach,Norfolk,Newport News
23321,VA,Virginia Beach,Norfolk,Newport News
23322,VA,Virginia Beach,Norfolk,Newport News
23323,VA,Virginia Beach,Norfolk,Newport News
23324,VA,Virginia Beach,Norfolk,Newport News
23325,VA,Virginia Beach,Norfolk,Newport News
23326,VA,Virginia Beach,Norfolk,Newport News
23327,VA,Virginia Beach,Norfolk,Newport News
23328,VA,Virginia Beach,Norfolk,Newport News
23336,VA,VA NONMETROPOLITAN AREA,,
23337,VA,VA NONMETROPOLITAN AREA,,
23341,VA,VA NONMETROPOLITAN AREA,,
23345,VA,VA NONMETROPOLITAN AREA,,
23347,VA,VA NONMETROPOLITAN AREA,,
23350,VA,VA NONMETROPOLITAN AREA,,
23354,VA,VA NONMETROPOLITAN AREA,,
23356,VA,VA NONMETROPOLITAN AREA,,
23357,VA,VA NONMETROPOLITAN AREA,,
23358,VA,VA NONMETROPOLITAN AREA,,
23359,VA,VA NONMETROPOLITAN AREA,,
23389,VA,VA NONMETROPOLITAN AREA,,
23395,VA,VA NONMETROPOLITAN AREA,,
23396,VA,VA NONMETROPOLITAN AREA,,
23397,VA,Virginia Beach,Norfolk,Newport News
23398,VA,VA NONMETROPOLITAN AREA,,
23399,VA,VA NONMETROPOLITAN AREA,,
23401,VA,VA NONMETROPOLITAN AREA,,
23404,VA,VA NONMETROPOLITAN AREA,,
23405,VA,VA NONMETROPOLITAN AREA,,
23407,VA,VA NONMETROPOLITAN AREA,,
23408,VA,VA NONMETROPOLITAN AREA,,
23409,VA,VA NONMETROPOLITAN AREA,,
23410,VA,VA NONMETROPOLITAN AREA,,
23412,VA,VA NONMETROPOLITAN AREA,,
23413,VA,VA NONMETROPOLITAN AREA,,
23414,VA,VA NONMETROPOLITAN AREA,,
23415,VA,VA NONMETROPOLITAN AREA,,
23416,VA,VA NONMETROPOLITAN AREA,,
23417,VA,VA NONMETROPOLITAN AREA,,
23418,VA,VA NONMETROPOLITAN AREA,,
23419,VA,VA NONMETROPOLITAN AREA,,
23420,VA,VA NONMETROPOLITAN AREA,,
23421,VA,VA NONMETROPOLITAN AREA,,
23422,VA,VA NONMETROPOLITAN AREA,,
23423,VA,VA NONMETROPOLITAN AREA,,
23424,VA,Virginia Beach,Norfolk,Newport News
23426,VA,VA NONMETROPOLITAN AREA,,
23427,VA,VA NONMETROPOLITAN AREA,,
23429,VA,VA NONMETROPOLITAN AREA,,
23430,VA,Virginia Beach,Norfolk,Newport News
23431,VA,Virginia Beach,Norfolk,Newport News
23432,VA,Virginia Beach,Norfolk,Newport News
23433,VA,Virginia Beach,Norfolk,Newport News
23434,VA,Virginia Beach,Norfolk,Newport News
23435,VA,Virginia Beach,Norfolk,Newport News
23436,VA,Virginia Beach,Norfolk,Newport News
23437,VA,Virginia Beach,Norfolk,Newport News
23438,VA,Virginia Beach,Norfolk,Newport News
23439,VA,Virginia Beach,Norfolk,Newport News
23440,VA,VA NONMETROPOLITAN AREA,,
23441,VA,VA NONMETROPOLITAN AREA,,
23442,VA,VA NONMETROPOLITAN AREA,,
23443,VA,VA NONMETROPOLITAN AREA,,
23450,VA,Virginia Beach,Norfolk,Newport News
23451,VA,Virginia Beach,Norfolk,Newport News
23452,VA,Virginia Beach,Norfolk,Newport News
23453,VA,Virginia Beach,Norfolk,Newport News
23454,VA,Virginia Beach,Norfolk,Newport News
23455,VA,Virginia Beach,Norfolk,Newport News
23456,VA,Virginia Beach,Norfolk,Newport News
23457,VA,Virginia Beach,Norfolk,Newport News
23458,VA,Virginia Beach,Norfolk,Newport News
23459,VA,Virginia Beach,Norfolk,Newport News
23460,VA,Virginia Beach,Norfolk,Newport News
23461,VA,Virginia Beach,Norfolk,Newport News
23462,VA,Virginia Beach,Norfolk,Newport News
23463,VA,Virginia Beach,Norfolk,Newport News
23464,VA,Virginia Beach,Norfolk,Newport News
23465,VA,Virginia Beach,Norfolk,Newport News
23466,VA,Virginia Beach,Norfolk,Newport News
23467,VA,Virginia Beach,Norfolk,Newport News
23468,VA,Virginia Beach,Norfolk,Newport News
23471,VA,Virginia Beach,Norfolk,Newport News
23479,VA,Virginia Beach,Norfolk,Newport News
23480,VA,VA NONMETROPOLITAN AREA,,
23482,VA,VA NONMETROPOLITAN AREA,,
23483,VA,VA NONMETROPOLITAN AREA,,
23486,VA,VA NONMETROPOLITAN AREA,,
23487,VA,Virginia Beach,Norfolk,Newport News
23488,VA,VA NONMETROPOLITAN AREA,,
23500,VA,,,
23501,VA,Virginia Beach,Norfolk,Newport News
23502,VA,Virginia Beach,Norfolk,Newport News
23503,VA,Virginia Beach,Norfolk,Newport News
23504,VA,Virginia Beach,Norfolk,Newport News
23505,VA,Virginia Beach,Norfolk,Newport News
23506,VA,Virginia Beach,Norfolk,Newport News
23507,VA,Virginia Beach,Norfolk,Newport News
23508,VA,Virginia Beach,Norfolk,Newport News
23509,VA,Virginia Beach,Norfolk,Newport News
23510,VA,Virginia Beach,Norfolk,Newport News
23511,VA,Virginia Beach,Norfolk,Newport News
23512,VA,Virginia Beach,Norfolk,Newport News
23513,VA,Virginia Beach,Norfolk,Newport News
23514,VA,Virginia Beach,Norfolk,Newport News
23515,VA,Virginia Beach,Norfolk,Newport News
23517,VA,Virginia Beach,Norfolk,Newport News
23518,VA,Virginia Beach,Norfolk,Newport News
23519,VA,Virginia Beach,Norfolk,Newport News
23520,VA,Virginia Beach,Norfolk,Newport News
23521,VA,Virginia Beach,Norfolk,Newport News
23523,VA,Virginia Beach,Norfolk,Newport News
23529,VA,Virginia Beach,Norfolk,Newport News
23530,VA,Virginia Beach,Norfolk,Newport News
23541,VA,Virginia Beach,Norfolk,Newport News
23551,VA,Virginia Beach,Norfolk,Newport News
23600,VA,,,
23601,VA,Virginia Beach,Norfolk,Newport News
23602,VA,Virginia Beach,Norfolk,Newport News
23603,VA,Virginia Beach,Norfolk,Newport News
23604,VA,Virginia Beach,Norfolk,Newport News
23605,VA,Virginia Beach,Norfolk,Newport News
23606,VA,Virginia Beach,Norfolk,Newport News
23607,VA,Virginia Beach,Norfolk,Newport News
23608,VA,Virginia Beach,Norfolk,Newport News
23609,VA,Virginia Beach,Norfolk,Newport News
23612,VA,Virginia Beach,Norfolk,Newport News
23628,VA,Virginia Beach,Norfolk,Newport News
23630,VA,Virginia Beach,Norfolk,Newport News
23631,VA,Virginia Beach,Norfolk,Newport News
23651,VA,Virginia Beach,Norfolk,Newport News
23653,VA,Virginia Beach,Norfolk,Newport News
23661,VA,Virginia Beach,Norfolk,Newport News
23662,VA,Virginia Beach,Norfolk,Newport News
23663,VA,Virginia Beach,Norfolk,Newport News
23664,VA,Virginia Beach,Norfolk,Newport News
23665,VA,Virginia Beach,Norfolk,Newport News
23666,VA,Virginia Beach,Norfolk,Newport News
23667,VA,Virginia Beach,Norfolk,Newport News
23668,VA,Virginia Beach,Norfolk,Newport News
23669,VA,Virginia Beach,Norfolk,Newport News
23670,VA,Virginia Beach,Norfolk,Newport News
23681,VA,Virginia Beach,Norfolk,Newport News
23690,VA,Virginia Beach,Norfolk,Newport News
23691,VA,Virginia Beach,Norfolk,Newport News
23692,VA,Virginia Beach,Norfolk,Newport News
23693,VA,Virginia Beach,Norfolk,Newport News
23694,VA,Virginia Beach,Norfolk,Newport News
23696,VA,Virginia Beach,Norfolk,Newport News
23701,VA,Virginia Beach,Norfolk,Newport News
23702,VA,Virginia Beach,Norfolk,Newport News
23703,VA,Virginia Beach,Norfolk,Newport News
23704,VA,Virginia Beach,Norfolk,Newport News
23705,VA,Virginia Beach,Norfolk,Newport News
23707,VA,Virginia Beach,Norfolk,Newport News
23708,VA,Virginia Beach,Norfolk,Newport News
23709,VA,Virginia Beach,Norfolk,Newport News
23801,VA,Richmond,,
23803,VA,Richmond,,
23804,VA,Richmond,,
23805,VA,Richmond,,
23806,VA,Richmond,,
23821,VA,VA NONMETROPOLITAN AREA,,
23822,VA,Richmond,,
23824,VA,VA NONMETROPOLITAN AREA,,
23825,VA,Blacksburg,Christiansburg,Radford
23827,VA,VA NONMETROPOLITAN AREA,,
23828,VA,VA NONMETROPOLITAN AREA,,
23829,VA,VA NONMETROPOLITAN AREA,,
23830,VA,Richmond,,
23831,VA,Richmond,,
23832,VA,Richmond,,
23833,VA,Richmond,,
23834,VA,Richmond,,
23836,VA,Richmond,,
23837,VA,VA NONMETROPOLITAN AREA,,
23838,VA,Richmond,,
23839,VA,Virginia Beach,Norfolk,Newport News
23840,VA,Richmond,,
23841,VA,Richmond,,
23842,VA,Richmond,,
23843,VA,VA NONMETROPOLITAN AREA,,
23844,VA,VA NONMETROPOLITAN AREA,,
23845,VA,VA NONMETROPOLITAN AREA,,
23846,VA,Virginia Beach,Norfolk,Newport News
23847,VA,VA NONMETROPOLITAN AREA,,
23850,VA,Richmond,,
23851,VA,VA NONMETROPOLITAN AREA,,
23856,VA,VA NONMETROPOLITAN AREA,,
23857,VA,VA NONMETROPOLITAN AREA,,
23860,VA,Richmond,,
23866,VA,VA NONMETROPOLITAN AREA,,
23867,VA,Richmond,,
23868,VA,VA NONMETROPOLITAN AREA,,
23870,VA,VA NONMETROPOLITAN AREA,,
23872,VA,Richmond,,
23873,VA,VA NONMETROPOLITAN AREA,,
23874,VA,VA NONMETROPOLITAN AREA,,
23875,VA,Richmond,,
23876,VA,VA NONMETROPOLITAN AREA,,
23878,VA,VA NONMETROPOLITAN AREA,,
23879,VA,VA NONMETROPOLITAN AREA,,
23881,VA,Virginia Beach,Norfolk,Newport News
23882,VA,Richmond,,
23883,VA,Virginia Beach,Norfolk,Newport News
23884,VA,Richmond,,
23885,VA,Richmond,,
23887,VA,VA NONMETROPOLITAN AREA,,
23888,VA,Richmond,,
23889,VA,VA NONMETROPOLITAN AREA,,
23890,VA,Richmond,,
23891,VA,Richmond,,
23893,VA,VA NONMETROPOLITAN AREA,,
23894,VA,Richmond,,
23897,VA,Richmond,,
23898,VA,Virginia Beach,Norfolk,Newport News
23899,VA,Virginia Beach,Norfolk,Newport News
23901,VA,VA NONMETROPOLITAN AREA,,
23909,VA,VA NONMETROPOLITAN AREA,,
23915,VA,VA NONMETROPOLITAN AREA,,
23917,VA,VA NONMETROPOLITAN AREA,,
23919,VA,VA NONMETROPOLITAN AREA,,
23920,VA,VA NONMETROPOLITAN AREA,,
23921,VA,VA NONMETROPOLITAN AREA,,
23922,VA,VA NONMETROPOLITAN AREA,,
23923,VA,VA NONMETROPOLITAN AREA,,
23924,VA,VA NONMETROPOLITAN AREA,,
23927,VA,VA NONMETROPOLITAN AREA,,
23930,VA,VA NONMETROPOLITAN AREA,,
23934,VA,VA NONMETROPOLITAN AREA,,
23936,VA,VA NONMETROPOLITAN AREA,,
23937,VA,VA NONMETROPOLITAN AREA,,
23938,VA,VA NONMETROPOLITAN AREA,,
23939,VA,Lynchburg,,
23941,VA,VA NONMETROPOLITAN AREA,,
23942,VA,VA NONMETROPOLITAN AREA,,
23943,VA,VA NONMETROPOLITAN AREA,,
23944,VA,VA NONMETROPOLITAN AREA,,
23947,VA,VA NONMETROPOLITAN AREA,,
23950,VA,VA NONMETROPOLITAN AREA,,
23952,VA,VA NONMETROPOLITAN AREA,,
23954,VA,VA NONMETROPOLITAN AREA,,
23955,VA,VA NONMETROPOLITAN AREA,,
23958,VA,Lynchburg,,
23959,VA,VA NONMETROPOLITAN AREA,,
23960,VA,VA NONMETROPOLITAN AREA,,
23962,VA,VA NONMETROPOLITAN AREA,,
23963,VA,VA NONMETROPOLITAN AREA,,
23964,VA,VA NONMETROPOLITAN AREA,,
23966,VA,VA NONMETROPOLITAN AREA,,
23967,VA,VA NONMETROPOLITAN AREA,,
23968,VA,VA NONMETROPOLITAN AREA,,
23970,VA,VA NONMETROPOLITAN AREA,,
23974,VA,VA NONMETROPOLITAN AREA,,
23976,VA,VA NONMETROPOLITAN AREA,,
24001,VA,Roanoke,,
24002,VA,Roanoke,,
24003,VA,Roanoke,,
24004,VA,Roanoke,,
24005,VA,Roanoke,,
24006,VA,Roanoke,,
24007,VA,Roanoke,,
24008,VA,Roanoke,,
24009,VA,Roanoke,,
24010,VA,Roanoke,,
24011,VA,Roanoke,,
24012,VA,Roanoke,,
24013,VA,Roanoke,,
24014,VA,Roanoke,,
24015,VA,Roanoke,,
24016,VA,Roanoke,,
24017,VA,Roanoke,,
24018,VA,Roanoke,,
24019,VA,Roanoke,,
24020,VA,Roanoke,,
24022,VA,Roanoke,,
24023,VA,Blacksburg,Christiansburg,Radford
24024,VA,Roanoke,,
24025,VA,Roanoke,,
24026,VA,Roanoke,,
24027,VA,Roanoke,,
24028,VA,Roanoke,,
24029,VA,Roanoke,,
24030,VA,Roanoke,,
24031,VA,Roanoke,,
24032,VA,Roanoke,,
24033,VA,Roanoke,,
24034,VA,Roanoke,,
24035,VA,Roanoke,,
24036,VA,Roanoke,,
24037,VA,Roanoke,,
24038,VA,Roanoke,,
24040,VA,Roanoke,,
24042,VA,Roanoke,,
24043,VA,Roanoke,,
24044,VA,Roanoke,,
24045,VA,Roanoke,,
24048,VA,Roanoke,,
24050,VA,Roanoke,,
24053,VA,VA NONMETROPOLITAN AREA,,
24054,VA,VA NONMETROPOLITAN AREA,,
24055,VA,VA NONMETROPOLITAN AREA,,
24058,VA,Blacksburg,Christiansburg,Radford
24059,VA,Roanoke,,
24060,VA,Blacksburg,Christiansburg,Radford
24061,VA,Blacksburg,Christiansburg,Radford
24062,VA,Blacksburg,Christiansburg,Radford
24063,VA,Blacksburg,Christiansburg,Radford
24064,VA,Roanoke,,
24065,VA,Roanoke,,
24066,VA,Roanoke,,
24067,VA,Roanoke,,
24068,VA,Blacksburg,Christiansburg,Radford
24069,VA,Danville,,
24070,VA,Roanoke,,
24072,VA,VA NONMETROPOLITAN AREA,,
24073,VA,Blacksburg,Christiansburg,Radford
24076,VA,VA NONMETROPOLITAN AREA,,
24077,VA,Roanoke,,
24078,VA,VA NONMETROPOLITAN AREA,,
24079,VA,VA NONMETROPOLITAN AREA,,
24082,VA,VA NONMETROPOLITAN AREA,,
24083,VA,Roanoke,,
24084,VA,Blacksburg,Christiansburg,Radford
24085,VA,Roanoke,,
24086,VA,Blacksburg,Christiansburg,Radford
24087,VA,Roanoke,,
24088,VA,Roanoke,,
24089,VA,VA NONMETROPOLITAN AREA,,
24090,VA,Roanoke,,
24091,VA,VA NONMETROPOLITAN AREA,,
24092,VA,Roanoke,,
24093,VA,Blacksburg,Christiansburg,Radford
24094,VA,Blacksburg,Christiansburg,Radford
24095,VA,Lynchburg,,
24101,VA,Lynchburg,,
24102,VA,Roanoke,,
24104,VA,Lynchburg,,
24105,VA,VA NONMETROPOLITAN AREA,,
24111,VA,Blacksburg,Christiansburg,Radford
24112,VA,VA NONMETROPOLITAN AREA,,
24113,VA,VA NONMETROPOLITAN AREA,,
24114,VA,VA NONMETROPOLITAN AREA,,
24115,VA,VA NONMETROPOLITAN AREA,,
24120,VA,VA NONMETROPOLITAN AREA,,
24121,VA,Lynchburg,,
24122,VA,Lynchburg,,
24124,VA,Blacksburg,Christiansburg,Radford
24126,VA,Blacksburg,Christiansburg,Radford
24127,VA,Roanoke,,
24128,VA,Blacksburg,Christiansburg,Radford
24129,VA,Blacksburg,Christiansburg,Radford
24130,VA,Roanoke,,
24131,VA,Roanoke,,
24132,VA,Blacksburg,Christiansburg,Radford
24133,VA,VA NONMETROPOLITAN AREA,,
24134,VA,Blacksburg,Christiansburg,Radford
24136,VA,Blacksburg,Christiansburg,Radford
24137,VA,Roanoke,,
24138,VA,Blacksburg,Christiansburg,Radford
24139,VA,Danville,,
24141,VA,Blacksburg,Christiansburg,Radford
24142,VA,Blacksburg,Christiansburg,Radford
24143,VA,Blacksburg,Christiansburg,Radford
24146,VA,Roanoke,,
24147,VA,Blacksburg,Christiansburg,Radford
24148,VA,VA NONMETROPOLITAN AREA,,
24149,VA,Blacksburg,Christiansburg,Radford
24150,VA,Blacksburg,Christiansburg,Radford
24151,VA,Roanoke,,
24153,VA,Roanoke,,
24155,VA,Roanoke,,
24156,VA,Roanoke,,
24157,VA,Roanoke,,
24161,VA,Danville,,
24162,VA,Blacksburg,Christiansburg,Radford
24165,VA,VA NONMETROPOLITAN AREA,,
24167,VA,Blacksburg,Christiansburg,Radford
24168,VA,VA NONMETROPOLITAN AREA,,
24171,VA,VA NONMETROPOLITAN AREA,,
24174,VA,Lynchburg,,
24175,VA,Roanoke,,
24176,VA,Roanoke,,
24177,VA,VA NONMETROPOLITAN AREA,,
24178,VA,Lynchburg,,
24179,VA,Roanoke,,
24184,VA,Roanoke,,
24185,VA,VA NONMETROPOLITAN AREA,,
24201,VA,Kingsport,Bristol,Bristol
24202,VA,Kingsport,Bristol,Bristol
24203,VA,Kingsport,Bristol,Bristol
24205,VA,Kingsport,Bristol,Bristol
24209,VA,Kingsport,Bristol,Bristol
24210,VA,Kingsport,Bristol,Bristol
24211,VA,Kingsport,Bristol,Bristol
24212,VA,Kingsport,Bristol,Bristol
24215,VA,VA NONMETROPOLITAN AREA,,
24216,VA,VA NONMETROPOLITAN AREA,,
24217,VA,VA NONMETROPOLITAN AREA,,
24218,VA,VA NONMETROPOLITAN AREA,,
24219,VA,VA NONMETROPOLITAN AREA,,
24220,VA,VA NONMETROPOLITAN AREA,,
24221,VA,VA NONMETROPOLITAN AREA,,
24224,VA,VA NONMETROPOLITAN AREA,,
24225,VA,VA NONMETROPOLITAN AREA,,
24226,VA,VA NONMETROPOLITAN AREA,,
24228,VA,VA NONMETROPOLITAN AREA,,
24230,VA,VA NONMETROPOLITAN AREA,,
24236,VA,Kingsport,Bristol,Bristol
24237,VA,VA NONMETROPOLITAN AREA,,
24239,VA,VA NONMETROPOLITAN AREA,,
24243,VA,VA NONMETROPOLITAN AREA,,
24244,VA,Kingsport,Bristol,Bristol
24245,VA,Kingsport,Bristol,Bristol
24246,VA,VA NONMETROPOLITAN AREA,,
24248,VA,VA NONMETROPOLITAN AREA,,
24250,VA,Kingsport,Bristol,Bristol
24251,VA,Kingsport,Bristol,Bristol
24256,VA,VA NONMETROPOLITAN AREA,,
24258,VA,Kingsport,Bristol,Bristol
24260,VA,VA NONMETROPOLITAN AREA,,
24263,VA,VA NONMETROPOLITAN AREA,,
24265,VA,VA NONMETROPOLITAN AREA,,
24266,VA,VA NONMETROPOLITAN AREA,,
24269,VA,VA NONMETROPOLITAN AREA,,
24270,VA,Kingsport,Bristol,Bristol
24271,VA,Kingsport,Bristol,Bristol
24272,VA,VA NONMETROPOLITAN AREA,,
24273,VA,VA NONMETROPOLITAN AREA,,
24277,VA,VA NONMETROPOLITAN AREA,,
24279,VA,VA NONMETROPOLITAN AREA,,
24280,VA,VA NONMETROPOLITAN AREA,,
24281,VA,VA NONMETROPOLITAN AREA,,
24282,VA,VA NONMETROPOLITAN AREA,,
24283,VA,VA NONMETROPOLITAN AREA,,
24285,VA,VA NONMETROPOLITAN AREA,,
24289,VA,VA NONMETROPOLITAN AREA,,
24290,VA,Kingsport,Bristol,Bristol
